#########################
# B -> J/psi K Mag Down
#########################
### baseline
PrChecker.Downs...   INFO           noVelo+UT+T_fromB>5GeV :     213 from      309 [ 68.9 %]      0 clones [ 0.0 %], purity: 97.61 %, hitEff: 98.02 %
PrChecker.Downs...   INFO                     UT+T_SfromDB :    7729 from    10214 [ 75.7 %]     14 clones [ 0.2 %], purity: 97.72 %, hitEff: 98.97 %
PrChecker.Downs...   INFO                UT+T_SfromDB>5GeV :    4487 from     5553 [ 80.8 %]     12 clones [ 0.3 %], purity: 97.61 %, hitEff: 99.03 %
PrChecker.Downs...   INFO              noVelo+UT+T_SfromDB :    4148 from     5689 [ 72.9 %]      9 clones [ 0.2 %], purity: 97.70 %, hitEff: 98.85 %
PrChecker.Downs...   INFO         noVelo+UT+T_SfromDB>5GeV :    2680 from     3390 [ 79.1 %]      8 clones [ 0.3 %], purity: 97.67 %, hitEff: 98.98 %

PrChecker.BestDown   INFO **** BestDown                       106748 tracks including         44398 ghosts [41.6 %], Event average  36.0 % ****
PrChecker.BestDown   INFO                             UT+T :   44138 from   402945 [ 11.0 %]     49 clones [ 0.1 %], purity: 97.50 %, hitEff: 93.68 %
PrChecker.BestDown   INFO                        UT+T>5GeV :   22085 from   238010 [  9.3 %]     37 clones [ 0.2 %], purity: 97.57 %, hitEff: 94.83 %
PrChecker.BestDown   INFO                     UT+T_strange :   16468 from    41884 [ 39.3 %]     26 clones [ 0.2 %], purity: 97.56 %, hitEff: 94.36 %
PrChecker.BestDown   INFO                UT+T_strange>5GeV :    9606 from    21656 [ 44.4 %]     22 clones [ 0.2 %], purity: 97.55 %, hitEff: 95.13 %
PrChecker.BestDown   INFO              noVelo+UT+T_strange :   14647 from    22758 [ 64.4 %]     25 clones [ 0.2 %], purity: 97.58 %, hitEff: 94.45 %
PrChecker.BestDown   INFO         noVelo+UT+T_strange>5GeV :    8931 from    12577 [ 71.0 %]     22 clones [ 0.2 %], purity: 97.58 %, hitEff: 95.14 %
PrChecker.BestDown   INFO                       UT+T_fromB :     484 from     3918 [ 12.4 %]      1 clones [ 0.2 %], purity: 97.45 %, hitEff: 93.76 %
PrChecker.BestDown   INFO                  UT+T_fromB>5GeV :     252 from     2482 [ 10.2 %]      0 clones [ 0.0 %], purity: 97.67 %, hitEff: 95.25 %
PrChecker.BestDown   INFO                noVelo+UT+T_fromB :     343 from      673 [ 51.0 %]      1 clones [ 0.3 %], purity: 97.56 %, hitEff: 94.39 %
PrChecker.BestDown   INFO           noVelo+UT+T_fromB>5GeV :     191 from      309 [ 61.8 %]      0 clones [ 0.0 %], purity: 97.68 %, hitEff: 95.84 %
PrChecker.BestDown   INFO                     UT+T_SfromDB :    4356 from    10214 [ 42.6 %]      8 clones [ 0.2 %], purity: 97.78 %, hitEff: 94.76 %
PrChecker.BestDown   INFO                UT+T_SfromDB>5GeV :    2698 from     5553 [ 48.6 %]      7 clones [ 0.3 %], purity: 97.72 %, hitEff: 95.50 %
PrChecker.BestDown   INFO              noVelo+UT+T_SfromDB :    3927 from     5689 [ 69.0 %]      8 clones [ 0.2 %], purity: 97.80 %, hitEff: 94.87 %
PrChecker.BestDown   INFO         noVelo+UT+T_SfromDB>5GeV :    2536 from     3390 [ 74.8 %]      7 clones [ 0.3 %], purity: 97.77 %, hitEff: 95.48 %

## 0.07
PrChecker.Downs...   INFO **** Downstream                     487878 tracks including        151121 ghosts [31.0 %], Event average  24.9 % ****
PrChecker.Downs...   INFO                             UT+T :  298511 from   402945 [ 74.1 %]    598 clones [ 0.2 %], purity: 97.55 %, hitEff: 98.84 %
PrChecker.Downs...   INFO                        UT+T>5GeV :  192133 from   238010 [ 80.7 %]    516 clones [ 0.3 %], purity: 97.58 %, hitEff: 98.93 %
PrChecker.Downs...   INFO                     UT+T_strange :   30112 from    41884 [ 71.9 %]     53 clones [ 0.2 %], purity: 97.51 %, hitEff: 98.77 %
PrChecker.Downs...   INFO                UT+T_strange>5GeV :   16937 from    21656 [ 78.2 %]     45 clones [ 0.3 %], purity: 97.45 %, hitEff: 98.83 %
PrChecker.Downs...   INFO              noVelo+UT+T_strange :   15567 from    22758 [ 68.4 %]     30 clones [ 0.2 %], purity: 97.48 %, hitEff: 98.65 %
PrChecker.Downs...   INFO         noVelo+UT+T_strange>5GeV :    9517 from    12577 [ 75.7 %]     27 clones [ 0.3 %], purity: 97.49 %, hitEff: 98.76 %
PrChecker.Downs...   INFO                       UT+T_fromB :    2989 from     3918 [ 76.3 %]     10 clones [ 0.3 %], purity: 97.61 %, hitEff: 99.00 %
PrChecker.Downs...   INFO                  UT+T_fromB>5GeV :    2048 from     2482 [ 82.5 %]      8 clones [ 0.4 %], purity: 97.62 %, hitEff: 98.97 %
PrChecker.Downs...   INFO                noVelo+UT+T_fromB :     375 from      673 [ 55.7 %]      1 clones [ 0.3 %], purity: 97.54 %, hitEff: 98.34 %
PrChecker.Downs...   INFO           noVelo+UT+T_fromB>5GeV :     213 from      309 [ 68.9 %]      0 clones [ 0.0 %], purity: 97.61 %, hitEff: 98.02 %
PrChecker.Downs...   INFO                     UT+T_SfromDB :    7714 from    10214 [ 75.5 %]     13 clones [ 0.2 %], purity: 97.73 %, hitEff: 98.97 %
PrChecker.Downs...   INFO                UT+T_SfromDB>5GeV :    4482 from     5553 [ 80.7 %]     11 clones [ 0.2 %], purity: 97.62 %, hitEff: 99.02 %
PrChecker.Downs...   INFO              noVelo+UT+T_SfromDB :    4141 from     5689 [ 72.8 %]      8 clones [ 0.2 %], purity: 97.71 %, hitEff: 98.85 %
PrChecker.Downs...   INFO         noVelo+UT+T_SfromDB>5GeV :    2677 from     3390 [ 79.0 %]      7 clones [ 0.3 %], purity: 97.67 %, hitEff: 98.98 %

PrChecker.BestDown   INFO **** BestDown                       105122 tracks including         43011 ghosts [40.9 %], Event average  35.3 % ****
PrChecker.BestDown   INFO                             UT+T :   44003 from   402945 [ 10.9 %]     48 clones [ 0.1 %], purity: 97.50 %, hitEff: 93.70 %
PrChecker.BestDown   INFO                        UT+T>5GeV :   22045 from   238010 [  9.3 %]     36 clones [ 0.2 %], purity: 97.57 %, hitEff: 94.85 %
PrChecker.BestDown   INFO                     UT+T_strange :   16436 from    41884 [ 39.2 %]     25 clones [ 0.2 %], purity: 97.56 %, hitEff: 94.37 %
PrChecker.BestDown   INFO                UT+T_strange>5GeV :    9596 from    21656 [ 44.3 %]     21 clones [ 0.2 %], purity: 97.55 %, hitEff: 95.14 %
PrChecker.BestDown   INFO              noVelo+UT+T_strange :   14622 from    22758 [ 64.2 %]     24 clones [ 0.2 %], purity: 97.58 %, hitEff: 94.47 %
PrChecker.BestDown   INFO         noVelo+UT+T_strange>5GeV :    8923 from    12577 [ 70.9 %]     21 clones [ 0.2 %], purity: 97.58 %, hitEff: 95.16 %
PrChecker.BestDown   INFO                       UT+T_fromB :     484 from     3918 [ 12.4 %]      1 clones [ 0.2 %], purity: 97.45 %, hitEff: 93.76 %
PrChecker.BestDown   INFO                  UT+T_fromB>5GeV :     252 from     2482 [ 10.2 %]      0 clones [ 0.0 %], purity: 97.67 %, hitEff: 95.25 %
PrChecker.BestDown   INFO                noVelo+UT+T_fromB :     343 from      673 [ 51.0 %]      1 clones [ 0.3 %], purity: 97.56 %, hitEff: 94.39 %
PrChecker.BestDown   INFO           noVelo+UT+T_fromB>5GeV :     191 from      309 [ 61.8 %]      0 clones [ 0.0 %], purity: 97.68 %, hitEff: 95.84 %
PrChecker.BestDown   INFO                     UT+T_SfromDB :    4351 from    10214 [ 42.6 %]      7 clones [ 0.2 %], purity: 97.78 %, hitEff: 94.80 %
PrChecker.BestDown   INFO                UT+T_SfromDB>5GeV :    2696 from     5553 [ 48.6 %]      6 clones [ 0.2 %], purity: 97.72 %, hitEff: 95.54 %
PrChecker.BestDown   INFO              noVelo+UT+T_SfromDB :    3922 from     5689 [ 68.9 %]      7 clones [ 0.2 %], purity: 97.81 %, hitEff: 94.90 %
PrChecker.BestDown   INFO         noVelo+UT+T_SfromDB>5GeV :    2534 from     3390 [ 74.7 %]      6 clones [ 0.2 %], purity: 97.76 %, hitEff: 95.52 %

## 0.1
PrChecker.Downs...   INFO **** Downstream                     480042 tracks including        144546 ghosts [30.1 %], Event average  24.2 % ****
PrChecker.Downs...   INFO                             UT+T :  297595 from   402945 [ 73.9 %]    591 clones [ 0.2 %], purity: 97.55 %, hitEff: 98.84 %
PrChecker.Downs...   INFO                        UT+T>5GeV :  191883 from   238010 [ 80.6 %]    511 clones [ 0.3 %], purity: 97.58 %, hitEff: 98.93 %
PrChecker.Downs...   INFO                     UT+T_strange :   29979 from    41884 [ 71.6 %]     52 clones [ 0.2 %], purity: 97.52 %, hitEff: 98.78 %
PrChecker.Downs...   INFO                UT+T_strange>5GeV :   16901 from    21656 [ 78.0 %]     44 clones [ 0.3 %], purity: 97.46 %, hitEff: 98.83 %
PrChecker.Downs...   INFO              noVelo+UT+T_strange :   15510 from    22758 [ 68.2 %]     30 clones [ 0.2 %], purity: 97.48 %, hitEff: 98.66 %
PrChecker.Downs...   INFO         noVelo+UT+T_strange>5GeV :    9495 from    12577 [ 75.5 %]     27 clones [ 0.3 %], purity: 97.50 %, hitEff: 98.76 %
PrChecker.Downs...   INFO                       UT+T_fromB :    2984 from     3918 [ 76.2 %]     10 clones [ 0.3 %], purity: 97.61 %, hitEff: 99.01 %
PrChecker.Downs...   INFO                  UT+T_fromB>5GeV :    2046 from     2482 [ 82.4 %]      8 clones [ 0.4 %], purity: 97.62 %, hitEff: 98.98 %
PrChecker.Downs...   INFO                noVelo+UT+T_fromB :     374 from      673 [ 55.6 %]      1 clones [ 0.3 %], purity: 97.53 %, hitEff: 98.38 %
PrChecker.Downs...   INFO           noVelo+UT+T_fromB>5GeV :     212 from      309 [ 68.6 %]      0 clones [ 0.0 %], purity: 97.60 %, hitEff: 98.10 %
PrChecker.Downs...   INFO                     UT+T_SfromDB :    7691 from    10214 [ 75.3 %]     13 clones [ 0.2 %], purity: 97.73 %, hitEff: 98.97 %
PrChecker.Downs...   INFO                UT+T_SfromDB>5GeV :    4477 from     5553 [ 80.6 %]     11 clones [ 0.2 %], purity: 97.62 %, hitEff: 99.03 %
PrChecker.Downs...   INFO              noVelo+UT+T_SfromDB :    4130 from     5689 [ 72.6 %]      8 clones [ 0.2 %], purity: 97.72 %, hitEff: 98.85 %
PrChecker.Downs...   INFO         noVelo+UT+T_SfromDB>5GeV :    2674 from     3390 [ 78.9 %]      7 clones [ 0.3 %], purity: 97.66 %, hitEff: 98.98 %

PrChecker.BestDown   INFO **** BestDown                       103083 tracks including         41345 ghosts [40.1 %], Event average  34.5 % ****
PrChecker.BestDown   INFO                             UT+T :   43810 from   402945 [ 10.9 %]     47 clones [ 0.1 %], purity: 97.51 %, hitEff: 93.73 %
PrChecker.BestDown   INFO                        UT+T>5GeV :   21987 from   238010 [  9.2 %]     36 clones [ 0.2 %], purity: 97.57 %, hitEff: 94.87 %
PrChecker.BestDown   INFO                     UT+T_strange :   16374 from    41884 [ 39.1 %]     25 clones [ 0.2 %], purity: 97.57 %, hitEff: 94.40 %
PrChecker.BestDown   INFO                UT+T_strange>5GeV :    9576 from    21656 [ 44.2 %]     21 clones [ 0.2 %], purity: 97.55 %, hitEff: 95.16 %
PrChecker.BestDown   INFO              noVelo+UT+T_strange :   14570 from    22758 [ 64.0 %]     24 clones [ 0.2 %], purity: 97.59 %, hitEff: 94.50 %
PrChecker.BestDown   INFO         noVelo+UT+T_strange>5GeV :    8904 from    12577 [ 70.8 %]     21 clones [ 0.2 %], purity: 97.58 %, hitEff: 95.18 %
PrChecker.BestDown   INFO                       UT+T_fromB :     482 from     3918 [ 12.3 %]      1 clones [ 0.2 %], purity: 97.44 %, hitEff: 93.78 %
PrChecker.BestDown   INFO                  UT+T_fromB>5GeV :     251 from     2482 [ 10.1 %]      0 clones [ 0.0 %], purity: 97.66 %, hitEff: 95.29 %
PrChecker.BestDown   INFO                noVelo+UT+T_fromB :     342 from      673 [ 50.8 %]      1 clones [ 0.3 %], purity: 97.56 %, hitEff: 94.42 %
PrChecker.BestDown   INFO           noVelo+UT+T_fromB>5GeV :     190 from      309 [ 61.5 %]      0 clones [ 0.0 %], purity: 97.67 %, hitEff: 95.90 %
PrChecker.BestDown   INFO                     UT+T_SfromDB :    4339 from    10214 [ 42.5 %]      7 clones [ 0.2 %], purity: 97.78 %, hitEff: 94.83 %
PrChecker.BestDown   INFO                UT+T_SfromDB>5GeV :    2693 from     5553 [ 48.5 %]      6 clones [ 0.2 %], purity: 97.71 %, hitEff: 95.55 %
PrChecker.BestDown   INFO              noVelo+UT+T_SfromDB :    3912 from     5689 [ 68.8 %]      7 clones [ 0.2 %], purity: 97.81 %, hitEff: 94.93 %
PrChecker.BestDown   INFO         noVelo+UT+T_SfromDB>5GeV :    2531 from     3390 [ 74.7 %]      6 clones [ 0.2 %], purity: 97.76 %, hitEff: 95.54 %
